Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,RSSI,HopCount,Latency_ms,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique_Count,PDR_Percent
11:47:52.237,DATA,0x0129,0x0129,46,-57,1,72,,,,,
11:47:52.722,DATA,0x012c,0x012c,46,-58,1,70,,,,,
11:47:53.003,DATA,0x012a,0x012a,46,-59,1,97,,,,,
11:47:53.739,DATA,0x012d,0x012d,47,-61,1,79,,,,,
11:47:54.258,DATA,0x012b,0x012b,47,-55,1,70,,,,,
11:47:54.425,DATA,0x0129,0x0129,47,-47,1,80,,,,,
11:47:54.798,DATA,0x012c,0x012c,47,-58,1,70,,,,,
11:47:55.170,DATA,0x012a,0x012a,47,-59,1,76,,,,,
11:47:55.728,DATA,0x012d,0x012d,48,-71,1,75,,,,,
11:47:56.430,DATA,0x012b,0x012b,48,-55,1,99,,,,,
11:47:56.515,DATA,0x0129,0x0129,48,-47,1,74,,,,,
11:47:56.900,DATA,0x012c,0x012c,48,-61,1,67,,,,,
11:47:57.354,DATA,0x012a,0x012a,48,-58,1,69,,,,,
11:47:57.946,DATA,0x012d,0x012d,49,-58,1,75,,,,,
11:47:58.444,DATA,0x012b,0x012b,49,-59,1,93,,,,,
11:47:58.657,DATA,0x0129,0x0129,49,-50,1,72,,,,,
11:47:59.052,DATA,0x012c,0x012c,49,-60,1,90,,,,,
11:47:59.417,DATA,0x012a,0x012a,49,-48,1,71,,,,,
11:48:00.025,DATA,0x012d,0x012d,50,-66,1,76,,,,,
11:48:00.442,DATA,0x012b,0x012b,50,-66,1,67,,,,,
11:48:00.756,DATA,0x0129,0x0129,50,-50,1,79,,,,,
11:48:01.203,DATA,0x012c,0x012c,50,-66,1,97,,,,,
11:48:01.455,DATA,0x012a,0x012a,50,-53,1,68,,,,,
11:48:02.086,DATA,0x012d,0x012d,51,-57,1,74,,,,,
11:48:02.611,DATA,0x012b,0x012b,51,-65,1,71,,,,,
11:48:02.912,DATA,0x0129,0x0129,51,-51,1,77,,,,,
11:48:03.249,DATA,0x012c,0x012c,51,-65,1,73,,,,,
11:48:03.481,DATA,0x012a,0x012a,51,-57,1,67,,,,,
11:48:04.175,DATA,0x012d,0x012d,52,-56,1,74,,,,,
11:48:04.777,DATA,0x012b,0x012b,52,-62,1,75,,,,,
11:48:05.113,DATA,0x0129,0x0129,52,-49,1,122,,,,,
