Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,Latency_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,PDR_Percent
19:37:26.273,DATA,0x000b,0x000b,25,1,131,-54,,,,,,
19:37:26.353,DATA,0x0022,0x0004,25,2,418,-66,,,,,,
19:37:26.420,DATA,0x0005,0x0017,25,2,521,-60,,,,,,
19:37:26.449,DATA,0x0011,0x0011,25,1,368,-47,,,,,,
19:37:26.616,DATA,0x0023,0x0023,25,1,133,-61,,,,,,
19:37:26.659,DATA,0x002c,0x001c,25,2,262,-58,,,,,,
19:37:26.721,DATA,0x0007,0x0016,26,2,262,-63,,,,,,
19:37:26.791,DATA,0x000e,0x000e,26,1,132,-57,,,,,,
19:37:26.933,DATA,0x0012,0x0012,26,1,131,-49,,,,,,
19:37:27.025,DATA,0x0015,0x0015,26,1,132,-46,,,,,,
19:37:27.144,DATA,0x0027,0x000a,26,2,351,-63,,,,,,
19:37:27.225,DATA,0x0019,0x0019,26,1,156,-69,,,,,,
19:37:27.313,DATA,0x0022,0x0004,26,2,255,-62,,,,,,
19:37:27.336,DATA,0x000b,0x000b,26,1,134,-54,,,,,,
19:37:27.351,DATA,0x000d,0x0020,25,3,629,-72,,,,,,
19:37:27.363,DATA,0x0011,0x0011,26,1,155,-48,,,,,,
